"Indicator name";"indicator";"Country name";"country";"time";"value";"note"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United States of America";"USA";"2003";"7.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mexico";"MEX";"2003";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bosnia and Herzegovina";"BIH";"2003";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Slovakia";"SVK";"2003";"3.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Tajikistan";"TJK";"2003";"1.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Kingdom";"GBR";"2003";"8.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Slovenia";"SVN";"2003";"5.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Belarus";"BLR";"2003";"4.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Israel";"ISR";"2003";"7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"El Salvador";"SLV";"2003";"3.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Austria";"AUT";"2003";"8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Algeria";"DZA";"2003";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Netherlands";"NLD";"2003";"8.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Qatar";"QAT";"2003";"5.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Syrian Arab Republic";"SYR";"2003";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Yemen";"YEM";"2003";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sri Lanka";"LKA";"2003";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Myanmar";"MMR";"2003";"1.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ireland";"IRL";"2003";"7.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mozambique";"MOZ";"2003";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Denmark";"DNK";"2003";"9.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Moldova";"MDA";"2003";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Peru";"PER";"2003";"3.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Philippines";"PHL";"2003";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sweden";"SWE";"2003";"9.300000000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uganda";"UGA";"2003";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Luxembourg";"LUX";"2003";"8.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Venezuela";"VEN";"2003";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Costa Rica";"CRI";"2003";"4.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Tanzania";"TZA";"2003";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Hong Kong";"HKG";"2003";"8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kazakhstan";"KAZ";"2003";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Armenia";"ARM";"2003";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Jamaica";"JAM";"2003";"3.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zimbabwe";"ZWE";"2003";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Botswana";"BWA";"2003";"5.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ethiopia";"ETH";"2003";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Canada";"CAN";"2003";"8.699999999999999";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Czech Republic";"CZE";"2003";"3.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Guatemala";"GTM";"2003";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Arab Emirates";"ARE";"2003";"5.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Angola";"AGO";"2003";"1.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ecuador";"ECU";"2003";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Saudi Arabia";"SAU";"2003";"4.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Italy";"ITA";"2003";"5.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Spain";"ESP";"2003";"6.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Albania";"ALB";"2003";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Norway";"NOR";"2003";"8.800000000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Romania";"ROU";"2003";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Honduras";"HND";"2003";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Sudan";"SDN";"2003";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Australia";"AUS";"2003";"8.800000000000001";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"India";"IND";"2003";"2.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iran";"IRN";"2003";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bolivia";"BOL";"2003";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Georgia";"GEO";"2003";"1.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Haiti";"HTI";"2003";"1.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Latvia";"LVA";"2003";"3.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mali";"MLI";"2003";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Colombia";"COL";"2003";"3.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iceland";"ISL";"2003";"9.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Papua New Guinea";"PNG";"2003";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Portugal";"PRT";"2003";"6.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cuba";"CUB";"2003";"4.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ghana";"GHA";"2003";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Singapore";"SGP";"2003";"9.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Uzbekistan";"UZB";"2003";"2.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bahrain";"BHR";"2003";"6.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Lebanon";"LBN";"2003";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Libya";"LBY";"2003";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Mauritius";"MUS";"2003";"4.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Russia";"RUS";"2003";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Greece";"GRC";"2003";"4.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Morocco";"MAR";"2003";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Congo";"COG";"2003";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Lithuania";"LTU";"2003";"4.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Thailand";"THA";"2003";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Brazil";"BRA";"2003";"3.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Hungary";"HUN";"2003";"4.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Indonesia";"IDN";"2003";"1.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Iraq";"IRQ";"2003";"2.2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"South Africa";"ZAF";"2003";"4.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cyprus";"CYP";"2003";"6.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"France";"FRA";"2003";"6.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"New Zealand";"NZL";"2003";"9.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ukraine";"UKR";"2003";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kyrgyzstan";"KGZ";"2003";"2.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Kuwait";"KWT";"2003";"5.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Argentina";"ARG";"2003";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Zambia";"ZMB";"2003";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Gambia";"GMB";"2003";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Panama";"PAN";"2003";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Democratic People's Republic of Korea";"PRK";"2003";"4.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Tunisia";"TUN";"2003";"4.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Madagascar";"MDG";"2003";"2.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Pakistan";"PAK";"2003";"2.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Poland";"POL";"2003";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Macedonia";"MKD";"2003";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Dominican Republic";"DOM";"2003";"3.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Turkey";"TUR";"2003";"3.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Nicaragua";"NIC";"2004";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Thailand";"THA";"2004";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Bahrain";"BHR";"2004";"5.8";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Algeria";"DZA";"2004";"2.7";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ghana";"GHA";"2004";"3.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Cyprus";"CYP";"2004";"5.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"United Kingdom";"GBR";"2004";"8.6";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Portugal";"PRT";"2004";"6.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Senegal";"SEN";"2004";"3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Angola";"AGO";"2004";"2";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"China";"CHN";"2004";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Congo";"COG";"2004";"2.3";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Costa Rica";"CRI";"2004";"4.9";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"France";"FRA";"2004";"7.1";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Ireland";"IRL";"2004";"7.5";"Old Methodology used from 1995 to 2011. Scale 0-10"
"Corruption Perception Index - Score (Old Methodology, 1995-2011)";"TI-CPI-CPISO";"Saudi Arabia";"SAU";"2004";"3.4";"Old Methodology used from 1995 to 2011. Scale 0-10"
